GEOID,NAME,total_speakers,shannon_entropy,english_share,spanish_share,asian_share,foreign_share,median_income,total_population,immigrant_share,state,log_median_income,log_total_population,entropy_quartile,high_diversity
45039,"Fairfield County, South Carolina",21416,0.12338502447394031,0.9791277549495704,0.0135412775494957,0.00569667538289129,0.02087224505042961,43861,22406,0.0048201374631795,NA,10.68878082152957,10.017084059118668,1,FALSE
45041,"Florence County, South Carolina",129874,0.21058417093333365,0.964896746076967,0.01769407271663304,0.005882624697784,0.03510325392303304,49645,138237,0.03080217307956625,NA,10.812652959467696,11.836724882413517,2,FALSE
45043,"Georgetown County, South Carolina",59432,0.19685060898582551,0.9644131107820704,0.02510432090456319,0.00412235832548122,0.03558688921792974,52488,62150,0.02794851166532582,NA,10.868339851024713,11.037306096938858,2,FALSE
45045,"Greenville County, South Carolina",483978,0.5304479115993114,0.8802548876188587,0.08019992644293748,0.01560814747777791,0.11974511238114129,62422,516126,0.08330717692966447,NA,11.041673056323964,13.154106200701651,4,TRUE
45047,"Greenwood County, South Carolina",66431,0.2516343930852797,0.9481266276286672,0.04117053785130436,0.00758681940660234,0.05187337237133271,41081,70672,0.04670873896309712,NA,10.623301006492076,11.165804733836309,2,FALSE
45049,"Hampton County, South Carolina",18161,0.2546120847633595,0.949066681350146,0.03738780904135234,0.00319365673696382,0.05093331864985406,38178,19223,0.03235707225719191,NA,10.550014712460849,9.86386275775286,2,FALSE
45051,"Horry County, South Carolina",328232,0.39728612815258446,0.921195983328865,0.04773452923541885,0.00976138828633405,0.07880401667113501,51570,344186,0.06592365755725102,NA,10.850695387045004,12.748937487905636,3,TRUE
45053,"Jasper County, South Carolina",27840,0.4941326662889333,0.861566091954023,0.11770833333333332,0.00445402298850574,0.138433908045977,45924,29558,0.09736788686649976,NA,10.734743135213703,10.294109713774516,4,TRUE
45055,"Kershaw County, South Carolina",62301,0.26111818294071243,0.9432593377313364,0.04688528274024494,0.0039164700406093,0.05674066226866348,53980,65926,0.02824378849012529,NA,10.896368886571995,11.096288179858814,2,FALSE
45057,"Lancaster County, South Carolina",89825,0.32197102685757695,0.9329585304759254,0.04773726690787643,0.0074255496799332,0.06704146952407464,65421,95378,0.05237056763614251,NA,11.088598586820854,11.465603222875815,3,TRUE
45059,"Laurens County, South Carolina",63105,0.2579584757425495,0.948657000237699,0.03863402266064496,0.00429442991838998,0.05134299976230094,44374,66990,0.02781012091356919,NA,10.700408991312528,11.112298633502313,2,FALSE
45061,"Lee County, South Carolina",16301,0.13236377742788707,0.9712901049015398,0.02834181952027483,0,0.02870989509846022,32851,17144,0.01598226784881008,NA,10.39973746484973,9.749403537153412,1,FALSE
45063,"Lexington County, South Carolina",277829,0.3844508343347264,0.924154785857488,0.04633425596320038,0.01078361150203902,0.07584521414251211,62740,295033,0.05301101910633726,NA,11.046754481744667,12.59484249347238,3,TRUE
45065,"McCormick County, South Carolina",9221,0.10894162308445396,0.983841231970502,0.00704912699273397,4.337924303220909e-4,0.01615876802949789,47402,9495,0.01685097419694576,NA,10.76641970088585,9.158520623246384,1,FALSE
45067,"Marion County, South Carolina",29069,0.19019512449893183,0.9637758436822732,0.02697031201623723,0.00615776256493171,0.0362241563177268,30791,30954,0.01864056341668282,NA,10.334977718468442,10.340257510472703,2,FALSE
45069,"Marlboro County, South Carolina",24950,0.1508372668824156,0.9736673346693386,0.01899799599198396,0.00192384769539078,0.02633266533066136,31528,26376,0.01721261753108887,NA,10.35863131887484,10.180209784751566,1,FALSE
45071,"Newberry County, South Carolina",36098,0.3780458545834088,0.9114355365948252,0.0683971411158513,4.709402182946424e-4,0.08856446340517476,46038,38329,0.04944037152025881,NA,10.73722242140572,10.55396206880912,3,TRUE
