GEOID,NAME,stability_index,stability_percentile
39031,"Coshocton County, Ohio",-0.6680603775078047,0.7681564245810055
21107,"Hopkins County, Kentucky",-0.5829106684744324,2.2695530726256985
22069,"Natchitoches Parish, Louisiana",-0.5300574935986735,4.155027932960894
29083,"Henry County, Missouri",-0.6051960664934245,1.536312849162011
19085,"Harrison County, Iowa",-0.5757800532820017,2.618715083798883
55039,"Fond du Lac County, Wisconsin",-0.5613479999237413,3.1075418994413404
18139,"Rush County, Indiana",-0.48119508877881945,7.262569832402235
13175,"Laurens County, Georgia",-0.49895288104059765,6.005586592178771
22057,"Lafourche Parish, Louisiana",-0.5743927652518562,2.7234636871508378
19043,"Clayton County, Iowa",-0.539258357690706,3.9455307262569828
27049,"Goodhue County, Minnesota",-0.48447231561125215,7.0530726256983245
20037,"Crawford County, Kansas",-0.5876466742063395,2.025139664804469
36063,"Niagara County, New York",-0.47913638431791383,7.506983240223464
30017,"Custer County, Montana",-0.4657260910628222,8.275139664804469
19105,"Jones County, Iowa",-0.5120024168501126,5.062849162011173
33013,"Merrimack County, New Hampshire",-0.45198471110342986,8.938547486033519
54079,"Putnam County, West Virginia",-0.5240099322917527,4.4692737430167595
17143,"Peoria County, Illinois",-0.4846775296573384,7.018156424581005
18153,"Sullivan County, Indiana",-0.47871362055589406,7.576815642458101
42039,"Crawford County, Pennsylvania",-0.5189787881576391,4.748603351955307
22115,"Vernon Parish, Louisiana",-0.4841949351746334,7.087988826815643
17105,"Livingston County, Illinois",-0.49509049416786444,6.3198324022346375
19023,"Butler County, Iowa",-0.49825485971163264,6.110335195530727
54055,"Mercer County, West Virginia",-0.5468149157147199,3.666201117318436
22073,"Ouachita Parish, Louisiana",-0.5402122088997682,3.875698324022346
42007,"Beaver County, Pennsylvania",-0.6006355711636865,1.7108938547486032
46109,"Roberts County, South Dakota",-0.6024406396288904,1.606145251396648
38057,"Mercer County, North Dakota",-0.5009476460502151,5.79608938547486
42081,"Lycoming County, Pennsylvania",-0.4928769752071967,6.494413407821228
20143,"Ottawa County, Kansas",-0.44669928535127856,9.427374301675979
54107,"Wood County, West Virginia",-0.49767249501067506,6.180167597765363
54025,"Greenbrier County, West Virginia",-0.48413195699619715,7.12290502793296
54009,"Brooke County, West Virginia",-0.569121146287553,2.863128491620112
05091,"Miller County, Arkansas",-0.47907650878389035,7.5418994413407825
36097,"Schuyler County, New York",-0.4903959491898501,6.6689944134078205
36123,"Yates County, New York",-0.46059945763397725,8.449720670391061
39167,"Washington County, Ohio",-0.5089275885461222,5.237430167597766
42087,"Mifflin County, Pennsylvania",-0.6523394352661405,0.8729050279329609
21233,"Webster County, Kentucky",-0.4466428164452801,9.497206703910614
55089,"Ozaukee County, Wisconsin",-0.49127033477786985,6.599162011173185
18121,"Parke County, Indiana",-0.5252554077786715,4.329608938547486
48009,"Archer County, Texas",-0.57407464844447,2.7583798882681565
48065,"Carson County, Texas",-0.48842210525806057,6.808659217877095
22033,"East Baton Rouge Parish, Louisiana",-0.49948747603630955,5.970670391061453
17123,"Marshall County, Illinois",-0.5850147389295075,2.1298882681564244
29157,"Perry County, Missouri",-0.6806058932005806,0.5586592178770949
26071,"Iron County, Michigan",-0.5019472675108286,5.726256983240224
05005,"Baxter County, Arkansas",-0.5391438274866116,3.9804469273743015
27051,"Grant County, Minnesota",-0.5134436625228602,4.993016759776536
19019,"Buchanan County, Iowa",-0.7137222590897502,0.27932960893854747
17193,"White County, Illinois",-0.5848256843792046,2.164804469273743
36023,"Cortland County, New York",-0.5659985443956109,2.967877094972067
22097,"St. Landry Parish, Louisiana",-0.6810575628846096,0.5237430167597765
17203,"Woodford County, Illinois",-0.5793485163996402,2.4441340782122905
54033,"Harrison County, West Virginia",-0.6014032626028317,1.6410614525139664
55077,"Marquette County, Wisconsin",-0.4732399968514209,7.8910614525139655
29091,"Howell County, Missouri",-0.5246338452416576,4.399441340782123
17179,"Tazewell County, Illinois",-0.6183022589056321,1.2220670391061452
47045,"Dyer County, Tennessee",-0.5648350909730547,3.037709497206704
50011,"Franklin County, Vermont",-0.5097631879992766,5.167597765363128
26069,"Iosco County, Michigan",-0.47594224459359313,7.786312849162011
36019,"Clinton County, New York",-0.4512620037980187,9.008379888268156
22079,"Rapides Parish, Louisiana",-0.45898261763047693,8.554469273743017
13169,"Jones County, Georgia",-0.4466878620340601,9.462290502793296
