GEOID,NAME,stability_index,stability_percentile,stability_category
19063,"Emmet County, Iowa",-0.09779724668531674,48.60335195530726,Moderate Stability
38073,"Ransom County, North Dakota",-0.12081977570102745,45.94972067039106,Moderate Stability
48315,"Marion County, Texas",0.4022844380450079,84.70670391061452,Less Stable (Bottom 25%)
01061,"Geneva County, Alabama",-0.3524491559987867,18.78491620111732,Very Stable (Top 25%)
19159,NA,NA,NA,Insufficient Data
27091,"Martin County, Minnesota",-0.4591213464715549,8.519553072625698,Most Stable (Top 10%)
31045,"Dawes County, Nebraska",0.25333989458122397,77.51396648044692,Less Stable (Bottom 25%)
36009,"Cattaraugus County, New York",-0.538255504075019,4.050279329608938,Most Stable (Top 10%)
05011,"Bradley County, Arkansas",0.3129931911023491,80.55167597765363,Less Stable (Bottom 25%)
13113,"Fayette County, Georgia",0.21866253952252157,75.27932960893855,Less Stable (Bottom 25%)
19081,"Hancock County, Iowa",-0.5469565920760739,3.6312849162011176,Most Stable (Top 10%)
27039,"Dodge County, Minnesota",-0.2523263213765286,31.04050279329609,Moderate Stability
46069,NA,NA,NA,Insufficient Data
48063,"Camp County, Texas",0.8469305386110216,95.60055865921788,Least Stable (Bottom 10%)
48335,"Mitchell County, Texas",0.5123567002998771,88.51256983240224,Less Stable (Bottom 25%)
05059,"Hot Spring County, Arkansas",-0.31608526425936634,23.428770949720672,Very Stable (Top 25%)
31157,"Scotts Bluff County, Nebraska",-0.274881443264043,28.45670391061452,Moderate Stability
37137,"Pamlico County, North Carolina",-0.19053114698469614,37.849162011173185,Moderate Stability
20065,NA,NA,NA,Insufficient Data
48045,NA,NA,NA,Insufficient Data
08023,NA,NA,NA,Insufficient Data
22067,"Morehouse Parish, Louisiana",-0.30828047763300037,24.581005586592177,Very Stable (Top 25%)
37175,"Transylvania County, North Carolina",-0.17147381221746139,39.62988826815643,Moderate Stability
39153,"Summit County, Ohio",-0.3522769731118958,18.81983240223464,Very Stable (Top 25%)
04013,"Maricopa County, Arizona",0.4499207494868456,86.80167597765363,Less Stable (Bottom 25%)
17165,"Saline County, Illinois",-0.0051615343092711145,58.5195530726257,Moderate Stability
26025,"Calhoun County, Michigan",-0.3256284863252372,21.962290502793298,Very Stable (Top 25%)
18113,"Noble County, Indiana",-0.013253465574672236,57.891061452513966,Moderate Stability
35051,"Sierra County, New Mexico",-0.10208036420937902,48.149441340782126,Moderate Stability
48373,"Polk County, Texas",0.2010847751576007,74.09217877094973,Moderate Stability
01033,"Colbert County, Alabama",-0.3881129058866488,15.537709497206704,Very Stable (Top 25%)
19115,"Louisa County, Iowa",-0.33401070779917064,21.054469273743017,Very Stable (Top 25%)
26065,"Ingham County, Michigan",-0.19856138074005372,36.83659217877095,Moderate Stability
39171,"Williams County, Ohio",-0.42273581316508513,11.312849162011174,Very Stable (Top 25%)
27025,"Chisago County, Minnesota",-0.4180862263437461,11.696927374301676,Very Stable (Top 25%)
56011,"Crook County, Wyoming",-0.34462995871733343,19.832402234636874,Very Stable (Top 25%)
48103,NA,NA,NA,Insufficient Data
33019,"Sullivan County, New Hampshire",-0.4159940585537167,11.906424581005586,Very Stable (Top 25%)
42117,"Tioga County, Pennsylvania",-0.49854142243396604,6.075418994413408,Most Stable (Top 10%)
42119,"Union County, Pennsylvania",-0.49478050250750977,6.424581005586592,Most Stable (Top 10%)
48069,"Castro County, Texas",0.8851216534268038,96.12430167597765,Least Stable (Bottom 10%)
21063,"Elliott County, Kentucky",0.15267484672748055,71.0195530726257,Moderate Stability
35003,NA,NA,NA,Insufficient Data
22081,"Red River Parish, Louisiana",-0.05335380407289693,53.736033519553075,Moderate Stability
17117,"Macoupin County, Illinois",-0.3409864373396667,20.286312849162012,Very Stable (Top 25%)
47069,"Hardeman County, Tennessee",-0.07657260974881273,51.152234636871505,Moderate Stability
24025,"Harford County, Maryland",-0.3352745191162556,20.810055865921786,Very Stable (Top 25%)
31117,NA,NA,NA,Insufficient Data
51595,"Emporia city, Virginia",0.9229761971223529,96.61312849162012,Least Stable (Bottom 10%)
19109,"Kossuth County, Iowa",-0.15972609811168675,40.88687150837989,Moderate Stability
46021,NA,NA,NA,Insufficient Data
19099,"Jasper County, Iowa",-0.43406868859592723,10.544692737430168,Very Stable (Top 25%)
19117,"Lucas County, Iowa",-0.06382797805824467,52.8282122905028,Moderate Stability
55015,"Calumet County, Wisconsin",-0.3150337196659411,23.568435754189945,Very Stable (Top 25%)
18091,"LaPorte County, Indiana",-0.18190513007013243,38.547486033519554,Moderate Stability
19193,"Woodbury County, Iowa",-0.12239398035197854,45.635474860335194,Moderate Stability
26067,"Ionia County, Michigan",-0.16270379539577773,40.43296089385475,Moderate Stability
48123,"DeWitt County, Texas",-0.1224811470650275,45.600558659217874,Moderate Stability
37037,"Chatham County, North Carolina",0.5612120356415539,89.94413407821229,Less Stable (Bottom 25%)
48325,"Medina County, Texas",0.298232758183657,79.9231843575419,Less Stable (Bottom 25%)
21165,"Menifee County, Kentucky",0.16683728995092442,71.64804469273743,Moderate Stability
55055,"Jefferson County, Wisconsin",-0.052233568655888726,53.910614525139664,Moderate Stability
26117,"Montcalm County, Michigan",0.06060379524001185,64.59497206703911,Moderate Stability
26123,"Newaygo County, Michigan",-0.09453071267751628,49.0572625698324,Moderate Stability
26149,"St. Joseph County, Michigan",-0.25255355859025197,30.97067039106145,Moderate Stability
48079,NA,NA,NA,Insufficient Data
26023,"Branch County, Michigan",-0.12297926942279691,45.495810055865924,Moderate Stability
37147,"Pitt County, North Carolina",-0.16403730783238807,40.25837988826816,Moderate Stability
37151,"Randolph County, North Carolina",-0.23131802266324913,33.31005586592179,Moderate Stability
20011,"Bourbon County, Kansas",-0.316254274470215,23.358938547486034,Very Stable (Top 25%)
48075,"Childress County, Texas",1.6736359958842646,99.54608938547486,Least Stable (Bottom 10%)
48105,NA,NA,NA,Insufficient Data
37069,"Franklin County, North Carolina",0.51758368289577,88.72206703910615,Less Stable (Bottom 25%)
20115,"Marion County, Kansas",-0.21295956365876068,35.37011173184357,Moderate Stability
17061,"Greene County, Illinois",-0.2958611451834558,25.977653631284912,Moderate Stability
48131,"Duval County, Texas",0.3489053415689657,82.36731843575419,Less Stable (Bottom 25%)
21025,"Breathitt County, Kentucky",-0.06293132395493312,52.898044692737436,Moderate Stability
46125,"Turner County, South Dakota",-0.319150628392275,23.079608938547487,Very Stable (Top 25%)
47005,"Benton County, Tennessee",-0.10044331504082667,48.324022346368714,Moderate Stability
45011,"Barnwell County, South Carolina",-0.07116993578717848,51.81564245810056,Moderate Stability
48013,"Atascosa County, Texas",0.005363242746799608,59.6717877094972,Moderate Stability
48017,"Bailey County, Texas",2.134392057028951,99.86033519553072,Least Stable (Bottom 10%)
42021,"Cambria County, Pennsylvania",-0.44808581519272994,9.287709497206704,Most Stable (Top 10%)
47067,"Hancock County, Tennessee",-0.4325978910456849,10.649441340782124,Very Stable (Top 25%)
47073,"Hawkins County, Tennessee",-0.3852833158650908,15.81703910614525,Very Stable (Top 25%)
45039,"Fairfield County, South Carolina",0.315811450433208,80.6913407821229,Less Stable (Bottom 25%)
51760,"Richmond city, Virginia",0.5394599248055899,89.45530726256983,Less Stable (Bottom 25%)
27079,"Le Sueur County, Minnesota",-0.4083820644622037,12.639664804469275,Very Stable (Top 25%)
48255,"Karnes County, Texas",0.36696187343952,83.1703910614525,Less Stable (Bottom 25%)
31003,"Antelope County, Nebraska",-0.4043851176493715,13.337988826815641,Very Stable (Top 25%)
29007,"Audrain County, Missouri",-0.40366193304917086,13.40782122905028,Very Stable (Top 25%)
48035,"Bosque County, Texas",0.02714434119150607,61.871508379888276,Moderate Stability
48047,NA,NA,NA,Insufficient Data
55107,"Rusk County, Wisconsin",-0.18277007971785345,38.4427374301676,Moderate Stability
51065,"Fluvanna County, Virginia",-0.04985807060881829,54.18994413407822,Moderate Stability
55131,"Washington County, Wisconsin",-0.33178879998777167,21.22905027932961,Very Stable (Top 25%)
27103,"Nicollet County, Minnesota",-0.392225598184084,14.97905027932961,Very Stable (Top 25%)
27117,"Pipestone County, Minnesota",0.10158486033383134,67.38826815642457,Moderate Stability
27129,"Renville County, Minnesota",-0.30660228732628736,24.860335195530723,Very Stable (Top 25%)
51111,"Lunenburg County, Virginia",0.0553341977658122,64.31564245810057,Moderate Stability
51115,"Mathews County, Virginia",0.030757284677532908,62.255586592178766,Moderate Stability
01057,"Fayette County, Alabama",-0.4114336439884085,12.360335195530727,Very Stable (Top 25%)
42055,"Franklin County, Pennsylvania",-0.3250882335254063,21.997206703910617,Very Stable (Top 25%)
28049,"Hinds County, Mississippi",-0.1873400633190496,38.12849162011173,Moderate Stability
18095,"Madison County, Indiana",-0.3950836807072378,14.594972067039105,Very Stable (Top 25%)
48177,"Gonzales County, Texas",0.8535160393836226,95.74022346368714,Least Stable (Bottom 10%)
16067,"Minidoka County, Idaho",0.03108049017219168,62.325418994413404,Moderate Stability
42085,"Mercer County, Pennsylvania",-0.5811473487295369,2.339385474860335,Most Stable (Top 10%)
29113,"Lincoln County, Missouri",0.20553941698456232,74.30167597765363,Moderate Stability
26093,"Livingston County, Michigan",-0.2986823761948184,25.593575418994412,Moderate Stability
26143,"Roscommon County, Michigan",0.24235602367534304,76.9203910614525,Less Stable (Bottom 25%)
36005,"Bronx County, New York",-0.06977886992351795,51.955307262569825,Moderate Stability
39021,"Champaign County, Ohio",-0.39797632778809666,14.210893854748605,Very Stable (Top 25%)
26161,"Washtenaw County, Michigan",-0.2502038948773765,31.389664804469277,Moderate Stability
31135,NA,NA,NA,Insufficient Data
27151,"Swift County, Minnesota",-0.3068526435422646,24.790502793296092,Very Stable (Top 25%)
09140,NA,NA,NA,Insufficient Data
38063,NA,NA,NA,Insufficient Data
35047,"San Miguel County, New Mexico",0.07667806975967502,65.29329608938548,Moderate Stability
29181,"Ripley County, Missouri",0.5229277944407204,88.89664804469274,Less Stable (Bottom 25%)
20173,"Sedgwick County, Kansas",-0.18830921632896186,38.05865921787709,Moderate Stability
13001,"Appling County, Georgia",0.03392604342704922,62.63966480446928,Moderate Stability
19021,"Buena Vista County, Iowa",0.1629527570263939,71.4036312849162,Moderate Stability
17137,"Morgan County, Illinois",-0.42414725620718446,11.1731843575419,Very Stable (Top 25%)
29229,"Wright County, Missouri",-0.3081462003621569,24.615921787709496,Very Stable (Top 25%)
17075,"Iroquois County, Illinois",-0.06203900458904759,52.967877094972074,Moderate Stability
48271,NA,NA,NA,Insufficient Data
17095,"Knox County, Illinois",-0.4018742825536237,13.687150837988826,Very Stable (Top 25%)
20041,"Dickinson County, Kansas",-0.30983860061026036,24.33659217877095,Very Stable (Top 25%)
13237,"Putnam County, Georgia",0.11664256414312438,68.54050279329608,Moderate Stability
13165,"Jenkins County, Georgia",0.3416727678238306,82.12290502793296,Less Stable (Bottom 25%)
48507,"Zavala County, Texas",1.426494508042792,99.09217877094973,Least Stable (Bottom 10%)
39041,"Delaware County, Ohio",0.2622541773052255,78.07262569832403,Less Stable (Bottom 25%)
13255,"Spalding County, Georgia",2.370736193388388e-4,59.11312849162012,Moderate Stability
13005,"Bacon County, Georgia",-0.27889635272274116,27.86312849162011,Moderate Stability
16003,NA,NA,NA,Insufficient Data
48413,NA,NA,NA,Insufficient Data
29147,"Nodaway County, Missouri",0.3641284723900619,82.89106145251397,Less Stable (Bottom 25%)
31001,"Adams County, Nebraska",-0.3432864340726557,20.0768156424581,Very Stable (Top 25%)
31005,NA,NA,NA,Insufficient Data
48279,"Lamb County, Texas",0.24201693938917976,76.8854748603352,Less Stable (Bottom 25%)
48275,NA,NA,NA,Insufficient Data
48345,NA,NA,NA,Insufficient Data
29115,"Linn County, Missouri",-0.1001266579338082,48.39385474860335,Moderate Stability
13085,"Dawson County, Georgia",0.9578302930116872,96.89245810055866,Least Stable (Bottom 10%)
05037,"Cross County, Arkansas",-0.30498967923211606,24.96508379888268,Very Stable (Top 25%)
55113,"Sawyer County, Wisconsin",-0.1673580668427383,40.013966480446925,Moderate Stability
55129,"Washburn County, Wisconsin",-0.1807946604647932,38.652234636871505,Moderate Stability
42019,"Butler County, Pennsylvania",-0.3407267298130269,20.356145251396647,Very Stable (Top 25%)
36013,"Chautauqua County, New York",-0.4286572685565156,10.96368715083799,Very Stable (Top 25%)
29079,"Grundy County, Missouri",-0.41876824349905323,11.557262569832401,Very Stable (Top 25%)
48281,"Lampasas County, Texas",0.5738686667249512,90.11871508379889,Least Stable (Bottom 10%)
48057,"Calhoun County, Texas",0.3920301631656089,84.18296089385476,Less Stable (Bottom 25%)
16065,"Madison County, Idaho",1.1315466546570314,98.18435754189943,Least Stable (Bottom 10%)
19069,"Franklin County, Iowa",-0.20624537781090702,36.03351955307262,Moderate Stability
16007,"Bear Lake County, Idaho",-0.5068527419464218,5.481843575418995,Most Stable (Top 10%)
19079,"Hamilton County, Iowa",-0.1465072478783978,42.667597765363126,Moderate Stability
01101,"Montgomery County, Alabama",-0.25353590520030483,30.726256983240223,Moderate Stability
13043,"Candler County, Georgia",0.5381513765316852,89.4203910614525,Less Stable (Bottom 25%)
13051,"Chatham County, Georgia",0.03918736142392931,63.02374301675978,Moderate Stability
19137,"Montgomery County, Iowa",-0.05469823729709252,53.63128491620112,Moderate Stability
48385,NA,NA,NA,Insufficient Data
08115,NA,NA,NA,Insufficient Data
19161,"Sac County, Iowa",-0.3012414069406311,25.27932960893855,Moderate Stability
48399,"Runnels County, Texas",0.32684389598727837,81.31983240223464,Less Stable (Bottom 25%)
13119,"Franklin County, Georgia",-0.09337942362371954,49.23184357541899,Moderate Stability
12049,"Hardee County, Florida",0.6378271144717794,91.79469273743017,Least Stable (Bottom 10%)
13147,"Hart County, Georgia",0.4134197897402449,85.19553072625699,Less Stable (Bottom 25%)
39033,"Crawford County, Ohio",-0.6681224616079936,0.7332402234636871,Most Stable (Top 10%)
13199,"Meriwether County, Georgia",-0.20116454790404012,36.662011173184354,Moderate Stability
34033,"Salem County, New Jersey",-0.46997518025525853,8.030726256983241,Most Stable (Top 10%)
38083,NA,NA,NA,Insufficient Data
05063,"Independence County, Arkansas",-0.27450295297305405,28.52653631284916,Moderate Stability
31043,"Dakota County, Nebraska",0.4354462583620814,86.20810055865921,Less Stable (Bottom 25%)
51590,"Danville city, Virginia",-0.13668254303602145,43.81983240223464,Moderate Stability
51640,"Galax city, Virginia",0.7206984334190254,93.85474860335195,Least Stable (Bottom 10%)
51660,"Harrisonburg city, Virginia",0.2886702699417797,79.39944134078212,Less Stable (Bottom 25%)
18049,"Fulton County, Indiana",-0.4011378628439432,13.791899441340782,Very Stable (Top 25%)
39105,"Meigs County, Ohio",-0.3002534073859586,25.488826815642458,Moderate Stability
54045,"Logan County, West Virginia",-0.16954113904641024,39.69972067039106,Moderate Stability
54013,"Calhoun County, West Virginia",0.187946648901637,73.18435754189943,Moderate Stability
28053,NA,NA,NA,Insufficient Data
29025,"Caldwell County, Missouri",-0.14354786910648387,43.15642458100559,Moderate Stability
37133,"Onslow County, North Carolina",0.32095011979027954,80.83100558659217,Less Stable (Bottom 25%)
