GEOID,NAME,stability_index,stability_percentile
13151,"Henry County, Georgia",0.779048746508561,94.65782122905027
12101,"Pasco County, Florida",0.6213192659118677,91.44553072625699
51530,"Buena Vista city, Virginia",0.631033763305669,91.65502793296089
13111,"Fannin County, Georgia",0.7080025909712899,93.61033519553072
48195,"Hansford County, Texas",0.7343689729737164,94.1340782122905
01131,"Wilcox County, Alabama",0.6418777316015419,91.93435754189943
48193,"Hamilton County, Texas",0.6568106847371701,92.28351955307262
48043,"Brewster County, Texas",0.7380258070275143,94.16899441340783
45053,"Jasper County, South Carolina",1.5549973357730105,99.37150837988827
06051,"Mono County, California",0.6804660395636793,93.05167597765363
48127,"Dimmit County, Texas",2.2903446932203226,99.96508379888269
06047,"Merced County, California",0.6386208175904844,91.8296089385475
48453,"Travis County, Texas",0.7549501386916907,94.44832402234637
08073,"Lincoln County, Colorado",0.6775616218968603,92.94692737430168
16027,"Canyon County, Idaho",1.0564105122836678,97.80027932960894
06039,"Madera County, California",0.6989966135235025,93.40083798882681
49051,"Wasatch County, Utah",1.4148712337906986,99.02234636871509
45091,"York County, South Carolina",0.6722889022854913,92.84217877094973
54071,"Pendleton County, West Virginia",0.6603349770302228,92.45810055865921
48085,"Collin County, Texas",0.8102200066839853,95.18156424581005
42053,"Forest County, Pennsylvania",0.6504035280763936,92.14385474860335
06077,"San Joaquin County, California",0.6446949988506029,92.00418994413407
01107,"Pickens County, Alabama",0.8268814247408793,95.35614525139665
12105,"Polk County, Florida",0.7552055814460085,94.48324022346368
08123,"Weld County, Colorado",0.7386083152843155,94.20391061452514
28063,"Jefferson County, Mississippi",2.3952002885058166,100
48473,"Waller County, Texas",1.273512989913438,98.63826815642457
48291,"Liberty County, Texas",1.5284785520992115,99.23184357541899
41013,"Crook County, Oregon",1.348257459704371,98.81284916201118
12086,"Miami-Dade County, Florida",1.0999436647270746,98.00977653631286
06115,"Yuba County, California",0.567278727198568,90.04888268156425
16015,"Boise County, Idaho",0.6889931595621944,93.22625698324022
48349,"Navarro County, Texas",0.5908065076331547,90.57262569832403
48053,"Burnet County, Texas",0.7952651830933747,94.86731843575419
13289,"Twiggs County, Georgia",0.6489712885208232,92.0391061452514
47149,"Rutherford County, Tennessee",0.7279849210467663,93.92458100558659
01105,"Perry County, Alabama",0.6404337513336951,91.89944134078212
02016,"Aleutians West Census Area, Alaska",1.2952192970647698,98.74301675977654
72043,"Coamo Municipio, Puerto Rico",0.9810769547987349,97.17178770949721
72041,"Cidra Municipio, Puerto Rico",1.1725610470415933,98.35893854748603
72069,"Humacao Municipio, Puerto Rico",0.9808178873005274,97.13687150837988
72067,"Hormigueros Municipio, Puerto Rico",0.6424598398863542,91.96927374301676
72029,"Canóvanas Municipio, Puerto Rico",0.5930584675063376,90.64245810055866
72053,"Fajardo Municipio, Puerto Rico",0.6054916747227401,91.06145251396647
72147,"Vieques Municipio, Puerto Rico",1.6384372716245876,99.47625698324022
72019,"Barranquitas Municipio, Puerto Rico",0.6205962314072526,91.37569832402235
72037,"Ceiba Municipio, Puerto Rico",0.6081881076671904,91.20111731843575
72083,"Las Marías Municipio, Puerto Rico",0.6857608245337035,93.15642458100558
72071,"Isabela Municipio, Puerto Rico",0.6776660370049622,92.98184357541899
72133,"Santa Isabel Municipio, Puerto Rico",1.1682948129582966,98.32402234636871
72101,"Morovis Municipio, Puerto Rico",1.3885652487057976,98.95251396648045
72073,"Jayuya Municipio, Puerto Rico",1.2364063206355054,98.49860335195531
72093,"Maricao Municipio, Puerto Rico",0.9950436788646733,97.24162011173185
72075,"Juana Díaz Municipio, Puerto Rico",0.607537013498484,91.16620111731844
72045,"Comerío Municipio, Puerto Rico",0.7052261063316893,93.50558659217877
72123,"Salinas Municipio, Puerto Rico",1.9266673157079521,99.75558659217877
72095,"Maunabo Municipio, Puerto Rico",1.1201881015767627,98.1145251396648
72023,"Cabo Rojo Municipio, Puerto Rico",1.443022198244204,99.12709497206704
72001,"Adjuntas Municipio, Puerto Rico",0.9136285241186992,96.43854748603353
72055,"Guánica Municipio, Puerto Rico",0.827413608966151,95.39106145251397
72119,"Río Grande Municipio, Puerto Rico",0.7898178477361811,94.79748603351955
72149,"Villalba Municipio, Puerto Rico",1.416264132438512,99.0572625698324
72143,"Vega Alta Municipio, Puerto Rico",1.0206877286049538,97.55586592178771
72087,"Loíza Municipio, Puerto Rico",0.5817846686126944,90.32821229050279
72015,"Arroyo Municipio, Puerto Rico",1.2826147490983486,98.70810055865921
72035,"Cayey Municipio, Puerto Rico",1.00534214825159,97.41620111731844
72131,"San Sebastián Municipio, Puerto Rico",1.068958158296799,97.83519553072625
72009,"Aibonito Municipio, Puerto Rico",0.8783454297741021,96.05446927374301
72153,"Yauco Municipio, Puerto Rico",1.0848024771226807,97.93994413407822
72079,"Lajas Municipio, Puerto Rico",1.4725978259223471,99.19692737430168
72011,"Añasco Municipio, Puerto Rico",0.8293503642818151,95.49581005586593
72051,"Dorado Municipio, Puerto Rico",0.6952422329109827,93.3659217877095
72065,"Hatillo Municipio, Puerto Rico",0.9247806110043896,96.64804469273743
72097,"Mayagüez Municipio, Puerto Rico",0.9183777543999662,96.54329608938548
72039,"Ciales Municipio, Puerto Rico",0.9694362930950025,97.10195530726257
72121,"Sabana Grande Municipio, Puerto Rico",0.9930001882101949,97.20670391061452
72115,"Quebradillas Municipio, Puerto Rico",0.8959123523857715,96.19413407821229
72141,"Utuado Municipio, Puerto Rico",0.6639734000057143,92.56284916201118
72107,"Orocovis Municipio, Puerto Rico",0.7304491160811496,93.99441340782123
72077,"Juncos Municipio, Puerto Rico",1.6091626945649087,99.4413407821229
